location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Hauptstraße (Süd), Erlangen;2024-02-06 01:00:00 +0100;Tuesday;16;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-06 02:00:00 +0100;Tuesday;9;4;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 03:00:00 +0100;Tuesday;6;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 04:00:00 +0100;Tuesday;15;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 05:00:00 +0100;Tuesday;71;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 06:00:00 +0100;Tuesday;123;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 07:00:00 +0100;Tuesday;430;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 08:00:00 +0100;Tuesday;573;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-06 09:00:00 +0100;Tuesday;706;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-06 10:00:00 +0100;Tuesday;829;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 11:00:00 +0100;Tuesday;1038;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 12:00:00 +0100;Tuesday;1166;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 13:00:00 +0100;Tuesday;1208;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 14:00:00 +0100;Tuesday;1016;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-06 15:00:00 +0100;Tuesday;1306;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 16:00:00 +0100;Tuesday;1288;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 17:00:00 +0100;Tuesday;1360;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 18:00:00 +0100;Tuesday;1120;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 19:00:00 +0100;Tuesday;887;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 20:00:00 +0100;Tuesday;450;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 21:00:00 +0100;Tuesday;371;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 22:00:00 +0100;Tuesday;337;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-06 23:00:00 +0100;Tuesday;186;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-07 00:00:00 +0100;Wednesday;58;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-07 01:00:00 +0100;Wednesday;32;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-07 02:00:00 +0100;Wednesday;25;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-07 03:00:00 +0100;Wednesday;32;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-07 04:00:00 +0100;Wednesday;22;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-07 05:00:00 +0100;Wednesday;58;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-07 06:00:00 +0100;Wednesday;107;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-07 07:00:00 +0100;Wednesday;464;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-07 08:00:00 +0100;Wednesday;482;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 09:00:00 +0100;Wednesday;386;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 10:00:00 +0100;Wednesday;467;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 11:00:00 +0100;Wednesday;558;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 12:00:00 +0100;Wednesday;521;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 13:00:00 +0100;Wednesday;489;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 14:00:00 +0100;Wednesday;621;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-07 15:00:00 +0100;Wednesday;913;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 16:00:00 +0100;Wednesday;912;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 17:00:00 +0100;Wednesday;616;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 18:00:00 +0100;Wednesday;595;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 19:00:00 +0100;Wednesday;431;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 20:00:00 +0100;Wednesday;224;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 21:00:00 +0100;Wednesday;226;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 22:00:00 +0100;Wednesday;165;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-07 23:00:00 +0100;Wednesday;86;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 00:00:00 +0100;Thursday;77;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 01:00:00 +0100;Thursday;13;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 02:00:00 +0100;Thursday;17;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-08 03:00:00 +0100;Thursday;6;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 04:00:00 +0100;Thursday;19;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 05:00:00 +0100;Thursday;48;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 06:00:00 +0100;Thursday;104;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-08 07:00:00 +0100;Thursday;372;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 08:00:00 +0100;Thursday;388;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-08 09:00:00 +0100;Thursday;419;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 10:00:00 +0100;Thursday;484;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 11:00:00 +0100;Thursday;949;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 12:00:00 +0100;Thursday;1145;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 13:00:00 +0100;Thursday;777;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 14:00:00 +0100;Thursday;717;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-08 15:00:00 +0100;Thursday;939;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 16:00:00 +0100;Thursday;1285;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 17:00:00 +0100;Thursday;1290;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 18:00:00 +0100;Thursday;959;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 19:00:00 +0100;Thursday;843;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 20:00:00 +0100;Thursday;517;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 21:00:00 +0100;Thursday;331;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 22:00:00 +0100;Thursday;264;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-08 23:00:00 +0100;Thursday;269;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 00:00:00 +0100;Friday;110;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 01:00:00 +0100;Friday;82;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 02:00:00 +0100;Friday;38;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-09 03:00:00 +0100;Friday;40;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 04:00:00 +0100;Friday;27;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 05:00:00 +0100;Friday;39;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 06:00:00 +0100;Friday;78;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 07:00:00 +0100;Friday;344;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 08:00:00 +0100;Friday;400;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-09 09:00:00 +0100;Friday;548;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 10:00:00 +0100;Friday;869;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 11:00:00 +0100;Friday;1105;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 12:00:00 +0100;Friday;1205;11;clear-day;
Hauptstraße (Süd), Erlangen;2024-02-09 13:00:00 +0100;Friday;1342;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-09 14:00:00 +0100;Friday;1365;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-09 15:00:00 +0100;Friday;1495;13;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 16:00:00 +0100;Friday;1029;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-09 17:00:00 +0100;Friday;821;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 18:00:00 +0100;Friday;841;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 19:00:00 +0100;Friday;658;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 20:00:00 +0100;Friday;475;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 21:00:00 +0100;Friday;395;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 22:00:00 +0100;Friday;427;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-09 23:00:00 +0100;Friday;321;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-10 00:00:00 +0100;Saturday;318;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-10 01:00:00 +0100;Saturday;205;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-10 02:00:00 +0100;Saturday;138;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-10 03:00:00 +0100;Saturday;91;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-10 04:00:00 +0100;Saturday;92;7;fog;
Hauptstraße (Süd), Erlangen;2024-02-10 05:00:00 +0100;Saturday;32;6;fog;
Hauptstraße (Süd), Erlangen;2024-02-10 06:00:00 +0100;Saturday;55;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-10 07:00:00 +0100;Saturday;78;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-10 08:00:00 +0100;Saturday;258;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 09:00:00 +0100;Saturday;648;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-10 10:00:00 +0100;Saturday;1242;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 11:00:00 +0100;Saturday;1856;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 12:00:00 +0100;Saturday;2176;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-10 13:00:00 +0100;Saturday;2418;11;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-10 14:00:00 +0100;Saturday;2249;11;clear-day;
Hauptstraße (Süd), Erlangen;2024-02-10 15:00:00 +0100;Saturday;2156;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 16:00:00 +0100;Saturday;2093;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-10 17:00:00 +0100;Saturday;1595;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 18:00:00 +0100;Saturday;1321;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 19:00:00 +0100;Saturday;1132;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 20:00:00 +0100;Saturday;897;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 21:00:00 +0100;Saturday;762;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-10 22:00:00 +0100;Saturday;712;9;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-10 23:00:00 +0100;Saturday;512;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 00:00:00 +0100;Sunday;468;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 01:00:00 +0100;Sunday;342;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 02:00:00 +0100;Sunday;269;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 03:00:00 +0100;Sunday;169;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 04:00:00 +0100;Sunday;106;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 05:00:00 +0100;Sunday;56;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 06:00:00 +0100;Sunday;40;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 07:00:00 +0100;Sunday;18;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 08:00:00 +0100;Sunday;46;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 09:00:00 +0100;Sunday;204;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 10:00:00 +0100;Sunday;119;6;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 11:00:00 +0100;Sunday;179;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 12:00:00 +0100;Sunday;171;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 13:00:00 +0100;Sunday;255;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 14:00:00 +0100;Sunday;409;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 15:00:00 +0100;Sunday;616;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-11 16:00:00 +0100;Sunday;657;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 17:00:00 +0100;Sunday;729;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 18:00:00 +0100;Sunday;497;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 19:00:00 +0100;Sunday;492;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 20:00:00 +0100;Sunday;421;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-11 21:00:00 +0100;Sunday;335;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 22:00:00 +0100;Sunday;221;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-11 23:00:00 +0100;Sunday;104;5;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 00:00:00 +0100;Monday;50;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-12 01:00:00 +0100;Monday;20;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 02:00:00 +0100;Monday;13;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 03:00:00 +0100;Monday;9;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 04:00:00 +0100;Monday;18;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 05:00:00 +0100;Monday;82;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 06:00:00 +0100;Monday;255;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 07:00:00 +0100;Monday;231;6;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 08:00:00 +0100;Monday;395;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 09:00:00 +0100;Monday;485;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 10:00:00 +0100;Monday;587;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 11:00:00 +0100;Monday;778;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 12:00:00 +0100;Monday;1219;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 13:00:00 +0100;Monday;1170;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 14:00:00 +0100;Monday;1257;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-12 15:00:00 +0100;Monday;1297;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 16:00:00 +0100;Monday;1245;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 17:00:00 +0100;Monday;1259;7;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 18:00:00 +0100;Monday;1044;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-12 19:00:00 +0100;Monday;745;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-12 20:00:00 +0100;Monday;369;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 21:00:00 +0100;Monday;331;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-12 22:00:00 +0100;Monday;271;6;rain;
Hauptstraße (Süd), Erlangen;2024-02-12 23:00:00 +0100;Monday;237;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-13 00:00:00 +0100;Tuesday;116;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-13 01:00:00 +0100;Tuesday;47;4;rain;
Hauptstraße (Süd), Erlangen;2024-02-13 02:00:00 +0100;Tuesday;36;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-13 03:00:00 +0100;Tuesday;18;5;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-13 04:00:00 +0100;Tuesday;18;4;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-13 05:00:00 +0100;Tuesday;51;3;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 06:00:00 +0100;Tuesday;110;3;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 07:00:00 +0100;Tuesday;315;2;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-13 08:00:00 +0100;Tuesday;418;1;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 09:00:00 +0100;Tuesday;577;2;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-13 10:00:00 +0100;Tuesday;842;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 11:00:00 +0100;Tuesday;1084;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 12:00:00 +0100;Tuesday;1242;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-13 13:00:00 +0100;Tuesday;1414;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 14:00:00 +0100;Tuesday;1500;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 15:00:00 +0100;Tuesday;1456;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 16:00:00 +0100;Tuesday;1526;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 17:00:00 +0100;Tuesday;1426;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-13 18:00:00 +0100;Tuesday;1341;6;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 19:00:00 +0100;Tuesday;926;5;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 20:00:00 +0100;Tuesday;780;4;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 21:00:00 +0100;Tuesday;517;1;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 22:00:00 +0100;Tuesday;343;2;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-13 23:00:00 +0100;Tuesday;289;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 00:00:00 +0100;Wednesday;162;1;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 01:00:00 +0100;Wednesday;107;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-14 02:00:00 +0100;Wednesday;98;0;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-14 03:00:00 +0100;Wednesday;13;1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-14 04:00:00 +0100;Wednesday;22;1;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-14 05:00:00 +0100;Wednesday;51;1;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 06:00:00 +0100;Wednesday;106;1;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 07:00:00 +0100;Wednesday;307;2;rain;
Hauptstraße (Süd), Erlangen;2024-02-14 08:00:00 +0100;Wednesday;393;3;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 09:00:00 +0100;Wednesday;592;5;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-14 10:00:00 +0100;Wednesday;725;6;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-14 11:00:00 +0100;Wednesday;994;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 12:00:00 +0100;Wednesday;1144;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-14 13:00:00 +0100;Wednesday;1223;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 14:00:00 +0100;Wednesday;1295;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-14 15:00:00 +0100;Wednesday;1232;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 16:00:00 +0100;Wednesday;1021;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-14 17:00:00 +0100;Wednesday;1336;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 18:00:00 +0100;Wednesday;1325;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 19:00:00 +0100;Wednesday;1026;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-14 20:00:00 +0100;Wednesday;576;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-14 21:00:00 +0100;Wednesday;420;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-14 22:00:00 +0100;Wednesday;329;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-14 23:00:00 +0100;Wednesday;197;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 00:00:00 +0100;Thursday;105;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 01:00:00 +0100;Thursday;30;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 02:00:00 +0100;Thursday;14;9;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-15 03:00:00 +0100;Thursday;22;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 04:00:00 +0100;Thursday;28;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 05:00:00 +0100;Thursday;46;8;rain;
Hauptstraße (Süd), Erlangen;2024-02-15 06:00:00 +0100;Thursday;145;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-15 07:00:00 +0100;Thursday;374;8;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-15 08:00:00 +0100;Thursday;443;8;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-15 09:00:00 +0100;Thursday;604;9;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-15 10:00:00 +0100;Thursday;891;10;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-15 11:00:00 +0100;Thursday;1243;11;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-15 12:00:00 +0100;Thursday;1384;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-15 13:00:00 +0100;Thursday;1417;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-15 14:00:00 +0100;Thursday;1611;15;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-15 15:00:00 +0100;Thursday;1630;15;clear-day;
Hauptstraße (Süd), Erlangen;2024-02-15 16:00:00 +0100;Thursday;1744;15;clear-day;
Hauptstraße (Süd), Erlangen;2024-02-15 17:00:00 +0100;Thursday;1614;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-15 18:00:00 +0100;Thursday;1403;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-15 19:00:00 +0100;Thursday;963;11;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-15 20:00:00 +0100;Thursday;614;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-15 21:00:00 +0100;Thursday;523;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-15 22:00:00 +0100;Thursday;400;8;clear-night;
Hauptstraße (Süd), Erlangen;2024-02-15 23:00:00 +0100;Thursday;217;8;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 00:00:00 +0100;Friday;198;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 01:00:00 +0100;Friday;77;6;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-16 02:00:00 +0100;Friday;24;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 03:00:00 +0100;Friday;32;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 04:00:00 +0100;Friday;63;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-16 05:00:00 +0100;Friday;55;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 06:00:00 +0100;Friday;96;6;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 07:00:00 +0100;Friday;296;7;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-16 08:00:00 +0100;Friday;398;7;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 09:00:00 +0100;Friday;720;9;clear-day;
Hauptstraße (Süd), Erlangen;2024-02-16 10:00:00 +0100;Friday;1092;10;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 11:00:00 +0100;Friday;1264;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 12:00:00 +0100;Friday;1459;12;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 13:00:00 +0100;Friday;1490;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 14:00:00 +0100;Friday;1584;13;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 15:00:00 +0100;Friday;1684;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 16:00:00 +0100;Friday;1853;14;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-16 17:00:00 +0100;Friday;1692;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 18:00:00 +0100;Friday;1390;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 19:00:00 +0100;Friday;1184;12;cloudy;
Hauptstraße (Süd), Erlangen;2024-02-16 20:00:00 +0100;Friday;883;12;rain;
Hauptstraße (Süd), Erlangen;2024-02-16 21:00:00 +0100;Friday;547;12;rain;
Hauptstraße (Süd), Erlangen;2024-02-16 22:00:00 +0100;Friday;489;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-16 23:00:00 +0100;Friday;474;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 00:00:00 +0100;Saturday;394;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 01:00:00 +0100;Saturday;276;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 02:00:00 +0100;Saturday;218;11;partly-cloudy-night;
Hauptstraße (Süd), Erlangen;2024-02-17 03:00:00 +0100;Saturday;178;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 04:00:00 +0100;Saturday;77;11;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 05:00:00 +0100;Saturday;45;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 06:00:00 +0100;Saturday;26;10;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 07:00:00 +0100;Saturday;107;9;rain;
Hauptstraße (Süd), Erlangen;2024-02-17 08:00:00 +0100;Saturday;243;9;partly-cloudy-day;
Hauptstraße (Süd), Erlangen;2024-02-17 09:00:00 +0100;Saturday;631;9;partly-cloudy-day;
